datetime,num_train_running,num_train_operational,num_dalian_train_running,num_dalian_train_operational,headway
2019-01-09 19:00:00,15,15.0,0.0,0,7.0
2019-01-09 10:00:00,15,16.0,0.0,0,7.0
2019-01-10 11:00:00,15,16.0,0.0,0,7.0
2019-01-10 16:00:00,15,16.0,0.0,0,7.0
2019-01-14 07:00:00,15,15.0,0.0,0,7.0
2019-01-13 19:00:00,12,13.0,0.0,0,8.5
2019-01-14 17:00:00,15,16.0,0.0,0,7.0
2019-01-15 05:00:00,14,15.0,0.0,0,7.0
2019-01-17 06:00:00,15,15.0,0.0,0,7.0
2019-01-17 07:00:00,15,15.0,0.0,0,7.0
2019-01-19 16:00:00,12,13.0,0.0,0,8.5
2019-01-20 05:00:00,7,7.0,0.0,0,9.0
2019-01-23 06:00:00,15,16.0,1.0,0,6.5
2019-01-22 08:00:00,15,16.0,0.0,0,7.0
2019-01-22 19:00:00,15,16.0,0.0,0,7.0
2019-01-23 14:00:00,15,15.0,1.0,0,6.5
2019-01-24 06:00:00,15,15.0,1.0,0,6.5
2019-01-24 19:00:00,15,15.0,1.0,0,6.5
2019-01-24 11:00:00,15,16.0,1.0,0,6.5
2019-01-25 20:00:00,15,16.0,1.0,0,6.5
2019-01-25 11:00:00,15,15.0,1.0,0,6.5
2019-01-26 16:00:00,12,13.0,1.0,0,8.0
2019-01-27 06:00:00,12,12.0,1.0,0,8.0
2019-01-28 05:00:00,11,11.0,0.0,0,8.0
2019-01-27 15:00:00,12,13.0,1.0,0,8.0
2019-01-28 06:00:00,11,11.0,1.0,0,8.5
2019-02-01 19:00:00,15,15.0,0.0,0,7.0
2019-02-01 08:00:00,15,16.0,1.0,0,6.5
2019-02-01 10:00:00,15,15.0,1.0,0,6.5
2019-02-02 05:00:00,12,12.0,0.0,0,8.5
2019-02-02 16:00:00,12,13.0,0.0,0,8.5
2019-02-02 12:00:00,12,13.0,0.0,0,8.5
2019-02-03 16:00:00,12,13.0,0.0,0,8.5
2019-02-03 11:00:00,12,13.0,0.0,0,8.5
2019-02-03 19:00:00,12,13.0,0.0,0,8.5
2019-02-06 13:00:00,15,15.0,0.0,0,7.0
2019-02-06 08:00:00,14,14.0,0.0,0,7.5
2019-02-06 17:00:00,15,15.0,0.0,0,7.0
2019-02-06 12:00:00,14,14.0,0.0,0,7.5
2019-02-07 08:00:00,14,14.0,0.0,0,7.5
2019-02-07 12:00:00,14,14.0,0.0,0,7.5
2019-02-07 09:00:00,14,15.0,0.0,0,7.5
2019-02-08 07:00:00,14,14.0,0.0,0,7.5
2019-02-07 11:00:00,14,14.0,0.0,0,7.5
2019-02-08 09:00:00,15,15.0,0.0,0,7.0
2019-02-08 14:00:00,14,14.0,0.0,0,7.5
2019-02-08 12:00:00,15,15.0,0.0,0,7.0
2019-02-09 20:00:00,12,13.0,0.0,0,8.5
2019-02-09 11:00:00,12,13.0,0.0,0,8.5
2019-02-10 20:00:00,12,13.0,0.0,0,8.5
2019-02-10 12:00:00,12,13.0,0.0,0,8.5
2019-02-10 10:00:00,12,13.0,0.0,0,8.5
2019-02-11 18:00:00,15,15.0,0.0,0,7.0
2019-02-11 09:00:00,15,15.0,0.0,0,7.0
2019-02-11 16:00:00,15,15.0,0.0,0,7.0
2019-02-11 12:00:00,15,16.0,0.0,0,7.0
2019-02-11 10:00:00,15,16.0,0.0,0,7.0
2019-02-13 06:00:00,14,14.0,0.0,0,7.5
2019-02-13 07:00:00,15,15.0,0.0,0,7.0
2019-02-12 19:00:00,15,15.0,0.0,0,7.0
2019-02-12 12:00:00,15,15.0,0.0,0,7.0
2019-02-19 14:00:00,15,15.0,0.0,0,7.0
2019-02-19 10:00:00,15,15.0,0.0,0,7.0
2019-02-20 06:00:00,15,15.0,0.0,0,7.0
2019-02-19 15:00:00,15,15.0,0.0,0,7.0
2019-02-20 18:00:00,15,15.0,0.0,0,7.0
2019-02-20 12:00:00,15,15.0,0.0,0,7.0
2019-02-20 16:00:00,15,15.0,0.0,0,7.0
2019-02-20 10:00:00,15,15.0,0.0,0,7.0
2019-02-22 05:00:00,6,6.0,0.0,0,0.0
2019-02-21 19:00:00,15,16.0,0.0,0,7.0
2019-02-22 06:00:00,15,15.0,0.0,0,7.0
2019-02-22 18:00:00,15,15.0,0.0,0,7.0
2019-02-22 08:00:00,15,15.0,0.0,0,7.0
2019-02-23 19:00:00,12,13.0,0.0,0,8.5
2019-02-23 10:00:00,12,13.0,0.0,0,8.5
2019-02-23 12:00:00,12,13.0,0.0,0,8.5
2019-02-24 19:00:00,12,13.0,0.0,0,8.5
2019-02-24 12:00:00,12,13.0,0.0,0,8.5
2019-02-24 10:00:00,12,13.0,0.0,0,8.5
2019-02-26 05:00:00,7,7.0,0.0,0,7.5
2019-02-25 11:00:00,12,13.0,0.0,0,8.5
2019-02-25 10:00:00,12,13.0,0.0,0,8.5
2019-02-27 07:00:00,15,15.0,0.0,0,7.0
2019-02-27 05:00:00,14,14.0,0.0,0,7.5
2019-02-26 20:00:00,15,15.0,0.0,0,7.0
2019-02-27 17:00:00,15,15.0,0.0,0,7.0
2019-02-27 09:00:00,15,15.0,0.0,0,7.0
2019-02-28 07:00:00,15,15.0,0.0,0,7.0
2019-03-01 07:00:00,14,14.0,0.0,0,7.5
2019-02-28 20:00:00,15,15.0,0.0,0,7.0
2019-03-01 20:00:00,15,15.0,0.0,0,7.0
2019-03-01 19:00:00,15,15.0,0.0,0,7.0
2019-03-02 18:00:00,12,13.0,0.0,0,8.5
2019-03-02 12:00:00,12,13.0,0.0,0,8.5
2019-03-03 15:00:00,12,13.0,0.0,0,8.5
2019-03-04 05:00:00,7,7.0,0.0,0,8.5
2019-03-04 06:00:00,13,14.0,0.0,0,8.0
2019-03-03 10:00:00,12,12.0,0.0,0,8.5
2019-03-04 17:00:00,15,15.0,0.0,0,7.0
2019-03-04 08:00:00,14,14.0,0.0,0,7.5
2019-03-05 05:00:00,9,9.0,0.0,0,7.5
2019-03-06 07:00:00,14,14.0,0.0,0,7.5
2019-03-05 10:00:00,13,13.0,0.0,0,8.0
2019-03-06 05:00:00,13,14.0,0.0,0,7.0
2019-03-06 13:00:00,14,14.0,0.0,0,7.5
2019-03-06 12:00:00,14,14.0,0.0,0,7.5
2019-03-08 07:00:00,15,15.0,1.0,0,6.5
2019-03-08 06:00:00,15,15.0,1.0,0,6.5
2019-03-07 11:00:00,14,14.0,0.0,0,7.5
2019-03-07 17:00:00,15,15.0,0.0,0,7.0
2019-03-08 05:00:00,9,9.0,0.0,0,7.5
2019-03-08 09:00:00,15,15.0,1.0,0,6.5
2019-03-08 17:00:00,15,15.0,1.0,0,6.5
2019-03-11 20:00:00,14,14.0,1.0,0,7.0
2019-03-11 11:00:00,15,15.0,1.0,0,6.5
2019-03-12 06:00:00,14,14.0,0.0,0,7.5
2019-03-12 08:00:00,14,14.0,0.0,0,7.5
2019-03-12 12:00:00,14,14.0,0.0,0,7.5
2019-03-13 17:00:00,14,14.0,0.0,0,7.5
2019-03-14 05:00:00,10,11.0,0.0,0,7.0
2019-03-13 13:00:00,15,15.0,0.0,0,7.0
2019-03-14 06:00:00,15,15.0,0.0,0,7.0
2019-03-17 11:00:00,12,13.0,0.0,0,8.5
2019-03-17 19:00:00,12,13.0,0.0,0,8.5
2019-03-18 06:00:00,15,15.0,0.0,0,7.0
2019-03-18 12:00:00,15,15.0,0.0,0,7.0
2019-03-19 07:00:00,15,15.0,0.0,0,7.0
2019-03-18 08:00:00,15,15.0,0.0,0,7.0
2019-03-18 17:00:00,14,14.0,0.0,0,7.5
2019-03-19 17:00:00,15,15.0,0.0,0,7.0
2019-03-20 05:00:00,12,12.0,0.0,0,7.5
2019-03-20 20:00:00,15,15.0,0.0,0,7.0
2019-03-21 05:00:00,12,14.0,0.0,0,7.0
2019-03-21 06:00:00,15,15.0,0.0,0,7.0
2019-03-22 17:00:00,15,15.0,0.0,0,7.0
2019-03-22 18:00:00,15,15.0,0.0,0,7.0
2019-03-23 08:00:00,12,12.0,0.0,0,8.5
2019-03-24 06:00:00,12,12.0,0.0,0,8.5
2019-03-25 06:00:00,13,14.0,0.0,0,8.0
2019-03-24 11:00:00,12,12.0,0.0,0,8.5
2019-03-26 05:00:00,14,14.0,0.0,0,7.5
2019-03-25 21:00:00,15,15.0,0.0,0,7.0
2019-03-26 17:00:00,15,15.0,0.0,0,7.0
2019-03-27 05:00:00,9,12.0,0.0,0,7.5
2019-03-27 18:00:00,14,14.0,0.0,0,7.5
2019-03-27 19:00:00,14,14.0,0.0,0,7.5
2019-03-28 05:00:00,12,13.0,0.0,0,8.0
2019-03-27 12:00:00,15,15.0,0.0,0,7.0
2019-03-29 05:00:00,9,9.0,0.0,0,8.5
2019-03-28 12:00:00,15,15.0,0.0,0,7.0
2019-03-30 15:00:00,12,13.0,0.0,0,8.5
2019-03-30 13:00:00,12,13.0,0.0,0,8.5
2019-04-01 07:00:00,15,16.0,0.0,0,7.0
2019-03-31 14:00:00,12,13.0,0.0,0,8.5
2019-04-01 05:00:00,8,8.0,0.0,0,7.0
2019-03-31 12:00:00,12,13.0,0.0,0,8.5
2019-04-01 17:00:00,15,15.0,0.0,0,7.0
2019-04-01 15:00:00,15,15.0,0.0,0,7.0
2019-04-02 05:00:00,11,12.0,0.0,0,7.5
2019-04-02 12:00:00,15,15.0,0.0,0,7.0
2019-04-02 18:00:00,16,16.0,0.0,0,7.0
2019-04-03 05:00:00,8,10.0,0.0,0,8.0
2019-04-03 06:00:00,14,14.0,0.0,0,7.5
2019-04-03 13:00:00,14,14.0,0.0,0,7.5
2019-04-03 11:00:00,14,14.0,0.0,0,7.5
2019-04-03 12:00:00,14,14.0,0.0,0,7.5
2019-04-04 09:00:00,15,15.0,0.0,0,7.0
2019-04-05 05:00:00,8,8.0,0.0,0,9.0
2019-04-04 08:00:00,13,13.0,0.0,0,8.0
2019-04-06 06:00:00,12,13.0,0.0,0,8.5
2019-04-05 10:00:00,14,14.0,0.0,0,7.5
2019-04-05 11:00:00,14,14.0,0.0,0,7.5
2019-04-07 15:00:00,12,12.0,0.0,0,8.5
2019-04-07 11:00:00,12,13.0,0.0,0,8.5
2019-04-08 13:00:00,15,15.0,0.0,0,7.0
2019-04-09 05:00:00,11,12.0,0.0,0,9.0
2019-04-08 11:00:00,15,15.0,0.0,0,7.0
2019-04-08 10:00:00,14,14.0,0.0,0,7.5
2019-04-09 12:00:00,12,13.0,0.0,0,8.5
2019-04-10 05:00:00,13,13.0,0.0,0,8.0
2019-04-09 18:00:00,12,13.0,0.0,0,8.5
2019-04-09 11:00:00,12,13.0,0.0,0,8.5
2019-04-11 08:00:00,15,15.0,0.0,0,7.0
2019-04-12 05:00:00,12,13.0,0.0,0,8.0
2019-04-12 06:00:00,14,14.0,0.0,0,7.5
2019-04-12 08:00:00,15,15.0,0.0,0,7.0
2019-04-13 06:00:00,12,12.0,0.0,0,8.5
2019-04-12 17:00:00,15,15.0,0.0,0,7.0
2019-04-12 11:00:00,15,15.0,0.0,0,7.0
2019-04-13 19:00:00,12,12.0,0.0,0,8.5
2019-04-13 11:00:00,12,13.0,0.0,0,8.5
2019-04-13 09:00:00,12,12.0,0.0,0,8.5
2019-04-22 07:00:00,16,16.0,0.0,0,6.5
2019-04-22 05:00:00,7,7.0,0.0,0,8.0
2019-04-24 20:00:00,15,15.0,0.0,0,7.0
2019-04-25 05:00:00,7,7.0,0.0,0,8.0
2019-04-24 10:00:00,16,16.0,0.0,0,7.0
2019-04-27 19:00:00,12,13.0,0.0,0,8.5
2019-04-27 13:00:00,12,12.0,0.0,0,8.5
2019-04-27 08:00:00,12,13.0,0.0,0,8.5
2019-04-29 05:00:00,11,11.0,0.0,0,8.0
2019-04-28 18:00:00,13,13.0,0.0,0,8.5
2019-04-28 12:00:00,13,13.0,0.0,0,8.5
2019-04-28 10:00:00,13,13.0,0.0,0,8.5
2019-04-29 06:00:00,15,15.0,0.0,0,7.0
2019-04-30 07:00:00,14,15.0,0.0,0,7.5
2019-04-30 05:00:00,13,13.0,0.0,0,7.0
2019-04-29 20:00:00,15,15.0,0.0,0,7.0
2019-05-01 07:00:00,12,13.0,0.0,0,8.5
2019-04-30 12:00:00,15,16.0,0.0,0,7.0
2019-04-30 19:00:00,15,15.0,0.0,0,7.0
2019-04-30 15:00:00,15,16.0,0.0,0,7.0
2019-05-02 06:00:00,15,15.0,0.0,0,7.0
2019-05-01 08:00:00,12,13.0,0.0,0,8.5
2019-05-01 12:00:00,12,13.0,0.0,0,8.5
2019-05-01 10:00:00,12,13.0,0.0,0,8.5
2019-05-02 13:00:00,15,15.0,0.0,0,7.0
2019-05-03 06:00:00,14,14.0,0.0,0,7.5
2019-05-03 05:00:00,11,11.0,0.0,0,8.0
2019-05-03 16:00:00,15,15.0,0.0,0,7.0
2019-05-04 06:00:00,12,12.0,0.0,0,8.5
2019-05-03 12:00:00,15,15.0,0.0,0,7.0
2019-05-03 11:00:00,15,15.0,0.0,0,7.0
2019-05-04 17:00:00,12,13.0,0.0,0,8.5
2019-05-05 05:00:00,10,11.0,0.0,0,8.5
2019-05-04 10:00:00,12,12.0,0.0,0,8.5
2019-05-05 17:00:00,12,13.0,0.0,0,8.5
2019-05-06 06:00:00,15,15.0,0.0,0,7.0
2019-05-05 12:00:00,12,13.0,0.0,0,8.5
2019-05-06 05:00:00,13,14.0,0.0,0,7.0
2019-05-05 19:00:00,12,13.0,0.0,0,8.5
2019-05-05 11:00:00,12,13.0,0.0,0,8.5
2019-05-05 10:00:00,12,13.0,0.0,0,8.5
2019-05-06 12:00:00,15,16.0,0.0,0,7.0
2019-05-07 07:00:00,15,15.0,0.0,0,7.0
2019-05-06 10:00:00,15,16.0,0.0,0,7.0
2019-05-07 09:00:00,15,15.0,0.0,0,7.0
2019-05-07 12:00:00,15,15.0,0.0,0,7.0
2019-05-07 11:00:00,15,15.0,0.0,0,7.0
2019-05-07 10:00:00,15,15.0,0.0,0,7.0
2019-05-08 08:00:00,14,14.0,0.0,0,7.5
2019-05-09 07:00:00,14,15.0,0.0,0,7.0
2019-05-09 19:00:00,15,15.0,0.0,0,7.0
2019-05-10 07:00:00,14,14.0,0.0,0,7.5
2019-05-10 06:00:00,13,13.0,0.0,0,8.0
2019-05-09 12:00:00,15,15.0,0.0,0,7.0
2019-05-09 11:00:00,15,15.0,0.0,0,7.0
2019-05-09 10:00:00,15,15.0,0.0,0,7.0
2019-05-10 13:00:00,15,15.0,0.0,0,7.0
2019-05-10 17:00:00,15,15.0,0.0,0,7.0
2019-05-10 12:00:00,15,15.0,0.0,0,7.0
2019-05-12 05:00:00,10,11.0,0.0,0,9.0
2019-05-11 08:00:00,12,12.0,0.0,0,8.5
2019-05-12 06:00:00,12,12.0,0.0,0,8.5
2019-05-11 12:00:00,12,12.0,0.0,0,8.5
2019-05-11 10:00:00,12,12.0,0.0,0,8.5
2019-05-12 20:00:00,12,12.0,0.0,0,8.5
2019-05-12 18:00:00,12,13.0,0.0,0,8.5
2019-05-13 06:00:00,12,12.0,0.0,0,8.5
2019-05-12 14:00:00,12,12.0,0.0,0,8.5
2019-05-12 11:00:00,12,12.0,0.0,0,8.5
2019-05-12 10:00:00,12,12.0,0.0,0,8.5
2019-05-14 06:00:00,14,14.0,0.0,0,7.5
2019-05-13 20:00:00,12,12.0,0.0,0,8.5
2019-05-13 10:00:00,12,12.0,0.0,0,8.5
2019-05-14 08:00:00,15,15.0,0.0,0,7.0
2019-05-15 07:00:00,15,15.0,0.0,0,7.0
2019-05-14 11:00:00,14,14.0,0.0,0,7.5
2019-05-15 16:00:00,14,14.0,0.0,0,7.5
2019-05-15 12:00:00,14,14.0,0.0,0,7.5
2019-05-16 05:00:00,11,11.0,0.0,0,8.0
2019-05-16 17:00:00,15,15.0,0.0,0,7.0
2019-05-17 05:00:00,7,7.0,0.0,0,8.0
2019-05-16 12:00:00,15,15.0,0.0,0,7.0
2019-05-16 10:00:00,15,15.0,0.0,0,7.0
2019-05-17 10:00:00,14,14.0,0.0,0,7.5
2019-05-18 07:00:00,11,11.0,0.0,0,9.0
2019-05-19 05:00:00,11,11.0,0.0,0,8.5
2019-05-19 07:00:00,12,12.0,0.0,0,8.5
2019-05-19 06:00:00,12,12.0,0.0,0,8.5
2019-05-19 19:00:00,12,13.0,0.0,0,8.5
2019-05-20 05:00:00,10,12.0,0.0,0,7.0
2019-05-20 06:00:00,15,15.0,0.0,0,7.0
2019-05-19 17:00:00,12,12.0,0.0,0,8.5
2019-05-19 12:00:00,12,12.0,0.0,0,8.5
2019-05-19 11:00:00,12,13.0,0.0,0,8.5
2019-05-19 10:00:00,12,13.0,0.0,0,8.5
2019-05-20 19:00:00,15,15.0,0.0,0,7.0
2019-05-20 16:00:00,14,14.0,0.0,0,7.5
2019-05-20 20:00:00,15,15.0,0.0,0,7.0
2019-05-20 18:00:00,14,14.0,0.0,0,7.5
2019-05-21 17:00:00,14,14.0,0.0,0,7.5
2019-05-22 06:00:00,10,11.0,0.0,0,9.0
2019-05-21 18:00:00,15,15.0,0.0,0,7.0
2019-05-21 11:00:00,14,14.0,0.0,0,7.5
2019-05-22 17:00:00,15,15.0,0.0,0,7.0
2019-05-23 06:00:00,10,11.0,0.0,0,9.0
2019-05-22 13:00:00,15,15.0,0.0,0,7.0
2019-05-22 10:00:00,14,14.0,0.0,0,7.5
2019-05-23 16:00:00,15,15.0,0.0,0,7.0
2019-05-24 06:00:00,13,13.0,0.0,0,8.0
2019-05-23 11:00:00,14,14.0,0.0,0,7.5
2019-05-24 20:00:00,15,15.0,0.0,0,7.0
2019-05-24 12:00:00,14,14.0,0.0,0,7.5
2019-05-24 11:00:00,15,15.0,0.0,0,7.0
2019-05-25 13:00:00,12,13.0,0.0,0,8.5
2019-05-25 11:00:00,12,12.0,0.0,0,8.5
2019-05-25 12:00:00,12,13.0,0.0,0,8.5
2019-05-26 20:00:00,12,12.0,0.0,0,8.5
2019-05-26 14:00:00,12,12.0,0.0,0,8.5
2019-05-27 06:00:00,13,13.0,0.0,0,7.5
2019-05-26 16:00:00,12,12.0,0.0,0,8.5
2019-05-26 12:00:00,12,13.0,0.0,0,8.5
2019-05-26 10:00:00,12,13.0,0.0,0,8.5
2019-05-26 08:00:00,12,13.0,0.0,0,8.5
2019-05-28 06:00:00,13,13.0,0.0,0,8.0
2019-05-27 08:00:00,14,14.0,0.0,0,7.5
2019-05-29 07:00:00,13,13.0,0.0,0,8.0
2019-05-28 17:00:00,14,14.0,0.0,0,7.5
2019-05-28 10:00:00,14,14.0,0.0,0,7.5
2019-05-30 05:00:00,10,11.0,0.0,0,8.0
2019-05-30 06:00:00,14,14.0,0.0,0,7.5
2019-05-29 12:00:00,14,14.0,0.0,0,7.5
2019-05-29 10:00:00,13,13.0,0.0,0,8.0
2019-05-30 07:00:00,15,15.0,0.0,0,7.0
2019-05-30 21:00:00,15,16.0,0.0,0,7.0
2019-05-31 05:00:00,15,15.0,0.0,0,7.0
2019-05-30 10:00:00,14,14.0,0.0,0,7.5
2019-05-31 18:00:00,15,15.0,0.0,0,7.0
2019-05-31 11:00:00,14,14.0,0.0,0,7.5
2019-05-31 16:00:00,15,15.0,0.0,0,7.0
2019-05-31 12:00:00,15,15.0,0.0,0,7.0
2019-06-01 08:00:00,12,13.0,0.0,0,8.5
2019-06-01 11:00:00,12,13.0,0.0,0,8.5
2019-06-01 10:00:00,12,13.0,0.0,0,8.5
2019-06-02 07:00:00,12,13.0,0.0,0,8.5
2019-06-02 09:00:00,12,13.0,0.0,0,8.5
2019-06-02 12:00:00,12,13.0,0.0,0,8.5
2019-06-02 10:00:00,12,13.0,0.0,0,8.5
2019-06-03 18:00:00,15,15.0,0.0,0,7.0
2019-06-03 12:00:00,14,14.0,0.0,0,7.5
2019-06-05 06:00:00,12,12.0,0.0,0,8.5
2019-06-04 17:00:00,14,14.0,0.0,0,7.5
2019-06-05 08:00:00,12,13.0,0.0,0,8.5
2019-06-06 06:00:00,14,14.0,0.0,0,7.5
2019-06-05 10:00:00,12,13.0,0.0,0,8.5
2019-06-05 12:00:00,12,13.0,0.0,0,8.5
2019-06-06 16:00:00,15,15.0,0.0,0,7.0
2019-06-07 06:00:00,15,15.0,0.0,0,7.0
2019-06-07 18:00:00,14,14.0,0.0,0,7.5
2019-06-07 20:00:00,15,15.0,0.0,0,7.0
2019-06-07 19:00:00,15,15.0,0.0,0,7.0
2019-06-07 10:00:00,15,15.0,0.0,0,7.0
2019-06-08 08:00:00,12,13.0,0.0,0,8.5
2019-06-09 07:00:00,11,11.0,0.0,0,8.5
2019-06-08 10:00:00,12,13.0,0.0,0,8.5
2019-06-10 07:00:00,13,13.0,0.0,0,8.0
2019-06-09 12:00:00,12,13.0,0.0,0,8.5
2019-06-09 11:00:00,12,13.0,0.0,0,8.5
2019-06-09 10:00:00,12,12.0,0.0,0,8.5
2019-06-11 06:00:00,11,11.0,0.0,0,7.0
2019-06-11 07:00:00,13,13.0,0.0,0,8.0
2019-06-10 12:00:00,15,15.0,0.0,0,7.0
2019-06-11 08:00:00,14,14.0,0.0,0,7.5
2019-06-11 18:00:00,15,15.0,0.0,0,7.0
2019-06-12 05:00:00,8,8.0,0.0,0,7.0
2019-06-13 07:00:00,14,14.0,0.0,0,7.0
2019-06-12 10:00:00,12,12.0,0.0,0,8.5
2019-06-12 13:00:00,12,12.0,0.0,0,8.5
2019-06-12 11:00:00,12,12.0,0.0,0,8.5
2019-06-13 19:00:00,14,14.0,0.0,0,7.5
2019-06-14 07:00:00,14,14.0,0.0,0,7.5
2019-06-13 20:00:00,15,15.0,0.0,0,7.5
2019-06-14 20:00:00,15,15.0,0.0,0,7.0
2019-06-14 14:00:00,13,13.0,0.0,0,8.0
2019-06-14 19:00:00,14,14.0,0.0,0,7.5
2019-06-15 13:00:00,12,12.0,0.0,0,8.5
2019-06-16 06:00:00,10,12.0,0.0,0,8.5
2019-06-15 11:00:00,12,12.0,0.0,0,8.5
2019-06-16 13:00:00,12,13.0,0.0,0,8.5
2019-06-16 12:00:00,12,13.0,0.0,0,8.5
2019-06-16 11:00:00,12,12.0,0.0,0,8.5
2019-06-17 19:00:00,15,15.0,0.0,0,7.0
2019-06-17 10:00:00,15,15.0,0.0,0,7.0
2019-06-18 20:00:00,14,14.0,0.0,0,7.5
2019-06-18 11:00:00,13,13.0,0.0,0,8.0
2019-06-18 19:00:00,14,14.0,0.0,0,7.5
2019-06-19 18:00:00,15,15.0,0.0,0,7.0
2019-06-19 20:00:00,15,15.0,0.0,0,7.0
2019-06-20 09:00:00,13,13.0,0.0,0,8.0
2019-06-20 11:00:00,13,13.0,0.0,0,8.0
2019-06-20 10:00:00,13,13.0,0.0,0,8.0
2019-06-21 18:00:00,14,14.0,0.0,0,7.5
2019-06-21 10:00:00,14,14.0,0.0,0,7.5
2019-06-22 07:00:00,11,11.0,0.0,0,9.0
2019-06-21 20:00:00,15,15.0,0.0,0,7.0
2019-06-22 20:00:00,12,12.0,0.0,0,8.5
2019-06-22 12:00:00,12,12.0,0.0,0,8.5
2019-06-22 10:00:00,12,12.0,0.0,0,8.5
2019-06-23 16:00:00,13,13.0,0.0,0,8.5
2019-06-24 07:00:00,12,13.0,0.0,0,8.5
2019-06-24 06:00:00,10,11.0,0.0,0,9.0
2019-06-23 11:00:00,12,12.0,0.0,0,8.5
2019-06-24 08:00:00,14,14.0,0.0,0,7.5
2019-06-24 16:00:00,15,15.0,0.0,0,7.0
2019-06-25 05:00:00,7,9.0,0.0,0,8.5
2019-06-24 12:00:00,13,13.0,0.0,0,7.5
2019-06-25 16:00:00,14,14.0,0.0,0,7.0
2019-06-26 06:00:00,14,14.0,0.0,0,7.5
2019-06-25 12:00:00,15,15.0,0.0,0,7.0
2019-06-25 11:00:00,15,15.0,0.0,0,7.0
2019-06-26 17:00:00,15,15.0,0.0,0,7.0
2019-06-26 12:00:00,14,14.0,0.0,0,7.5
2019-06-26 09:00:00,14,14.0,0.0,0,7.5
2019-06-26 11:00:00,14,14.0,0.0,0,7.5
2019-06-28 06:00:00,11,12.0,0.0,0,8.0
2019-06-27 12:00:00,14,14.0,0.0,0,7.5
2019-06-27 11:00:00,15,15.0,0.0,0,7.0
2019-06-28 18:00:00,15,16.0,0.0,0,7.0
2019-06-28 10:00:00,14,14.0,0.0,0,7.5
2019-06-29 16:00:00,12,12.0,0.0,0,8.5
2019-06-29 19:00:00,12,12.0,0.0,0,8.5
2019-06-29 08:00:00,11,11.0,0.0,0,9.0
2019-06-30 06:00:00,12,12.0,0.0,0,8.5
2019-06-29 13:00:00,12,12.0,0.0,0,8.5
2019-06-29 12:00:00,12,12.0,0.0,0,8.5
2019-06-30 17:00:00,12,13.0,0.0,0,8.5
2019-07-01 05:00:00,12,12.0,0.0,0,8.0
2019-06-30 18:00:00,12,12.0,0.0,0,8.5
2019-07-01 06:00:00,12,12.0,0.0,0,8.5
2019-07-01 07:00:00,14,14.0,0.0,0,7.5
2019-06-30 16:00:00,12,13.0,0.0,0,8.5
